flight_id,flight_number,flight_date,actual_flight_date,airline,status,delayed_flag,delay_int,total_passengers,baggage_weight,bike_bags,revenue_from_baggage,origin,destination,route_distance,ac_subtype,aircraft_manufacturer,fuel_efficiency,capacity,is_cancelled,is_delayed,month,day_of_week_num,day_of_week,rev_per_pax,rev_per_km,load_factor,fuel_efficiency_per_pax_km,avg_baggage_per_pax,passenger_density_per_km,bike_bag_pct
AAAA504,BA955,2023-03-02,2023-03-02,BA,Scheduled,,,138,6768,24,43412,Manila,Bangkok,2187,73W,Boeing,0.041417,189.0,0,0,3.0,4.0,Thursday ,314.57971014492756,19.85002286236854,0.7301587301587301,0.6563694130434783,49.04347826086956,0.06310013717421124,17.391304347826086
AAAA517,BA1444,2023-03-03,2023-03-03,BA,Scheduled,,,85,1746,680,14353,Paris,London,398,772,Boeing,0.02009067,220.0,0,0,3.0,5.0,Friday   ,168.85882352941175,36.062814070351756,0.38636363636363635,0.09407160776470588,20.541176470588237,0.2135678391959799,800.0
AAAA522,BA1516,2023-03-03,2023-03-03,BA,Completed,N,0.0,174,1800,27,29995,London,Edinburgh,665,,,,,0,0,3.0,5.0,Friday   ,172.38505747126436,45.10526315789474,,,10.344827586206897,0.26165413533834586,15.517241379310345
AAAA262,BA1534,2023-03-03,2023-03-03,BA,Completed,Y,1.0,98,3132,17,40512,Toulouse,London,997,,,,,0,1,3.0,5.0,Friday   ,413.38775510204084,40.63390170511535,,,31.959183673469386,0.09829488465396188,17.346938775510203
AAAA850,BA1775,2023-03-03,2023-03-03,BA,Completed,N,0.0,105,3132,9,2950,Valencia,London,1481,E75,Embraer,0.06596092,88.0,0,0,3.0,5.0,Friday   ,28.095238095238095,1.9918973666441593,1.1931818181818181,0.9303630716190476,29.82857142857143,0.07089804186360567,8.571428571428571
AAAA662,BA504,2023-03-03,2023-03-03,BA,Completed,N,0.0,135,1278,1,38353,Dammam,London,4705,E90,Embraer,0.03912337,380.0,0,0,3.0,5.0,Friday   ,284.0962962962963,8.15154091392136,0.35526315789473684,1.3635218951851853,9.466666666666667,0.028692879914984058,0.7407407407407408
AAAA961,BA545,2023-03-03,2023-03-03,BA,Cancelled,,,46,4752,960,43559,London,Tel Aviv,3311,332,Airbus,1.64350667,406.0,1,0,3.0,5.0,Friday   ,946.9347826086956,13.155844155844155,0.11330049261083744,118.29675183413043,103.30434782608695,0.01389308366052552,2086.9565217391305
AAAA234,BA1390,2023-03-04,2023-03-04,BA,Completed,Y,1.0,94,1242,13,129263,Linköping,London,957,772,Boeing,0.02009067,220.0,0,1,3.0,6.0,Saturday ,1375.1382978723404,135.0710553814002,0.42727272727272725,0.2045401190425532,13.212765957446809,0.09822361546499478,13.829787234042554
AAAA158,BA1997,2023-03-04,2023-03-04,BA,Cancelled,,,77,1728,17,15962,Lisbon,London,1846,295,Boeing,0.04320443,400.0,1,0,3.0,6.0,Saturday ,207.2987012987013,8.646803900325027,0.1925,1.035784127012987,22.441558441558442,0.04171180931744312,22.07792207792208
AAAA510,BA2002,2023-03-04,2023-03-04,BA,Completed,N,0.0,0,0,17,9800,London,Lisbon,1846,,,,,0,0,3.0,6.0,Saturday ,,5.308775731310942,,,,0.0,
AAAA807,BA2006,2023-03-04,2023-03-04,BA,Scheduled,,,71,1746,24,19856,Madrid,London,1460,E90,Embraer,0.03912337,380.0,0,0,3.0,6.0,Saturday ,279.6619718309859,13.6,0.1868421052631579,0.8045087352112676,24.591549295774648,0.04863013698630137,33.80281690140845
AAAA642,BA2338,2023-03-04,2023-03-04,BA,Cancelled,,,159,1764,16,59002,London,Budapest,1166,,,,,1,0,3.0,6.0,Saturday ,371.0817610062893,50.60205831903945,,,11.09433962264151,0.13636363636363635,10.062893081761008
AAAA479,BA2359,2023-03-04,2023-03-04,BA,Scheduled,,,90,3132,27,43700,London,Krakow,1073,789,Boeing,0.02456933,550.0,0,0,3.0,6.0,Saturday ,485.55555555555554,40.72693383038211,0.16363636363636364,0.2929210121111111,34.8,0.08387698042870456,30.0
AAAA959,BA1388,2023-03-05,2023-03-05,BA,Cancelled,,,120,0,680,9453,Trondheim,London,1289,E75,Embraer,0.06596092,88.0,1,0,3.0,0.0,Sunday   ,78.775,7.333591931730023,1.3636363636363635,0.7085302156666666,0.0,0.09309542280837858,566.6666666666667
AAAA512,BA1702,2023-03-05,2023-03-05,BA,Scheduled,,,0,828,0,14700,Aberdeen,London,703,73W,Boeing,0.041417,189.0,0,0,3.0,0.0,Sunday   ,,20.910384068278805,0.0,,,0.0,
AAAA401,BA1716,2023-03-05,2023-03-05,BA,Cancelled,,,152,3384,29,79313,Nantes,London,732,772,Boeing,0.02009067,220.0,1,0,3.0,0.0,Sunday   ,521.796052631579,108.35109289617486,0.6909090909090909,0.09675243710526316,22.263157894736842,0.20765027322404372,19.078947368421055
AAAA638,BA1730,2023-03-05,2023-03-05,BA,Completed,Y,1.0,46,4986,480,5900,Aarhus,London,583,789,Boeing,0.02456933,550.0,0,1,3.0,0.0,Sunday   ,128.2608695652174,10.120068610634648,0.08363636363636363,0.31138955195652174,108.3913043478261,0.07890222984562607,1043.4782608695652
AAAA634,BA1379,2023-03-06,2023-03-06,BA,Cancelled,,,135,1710,0,3900,London,Helsinki,1521,295,Boeing,0.04320443,400.0,1,0,3.0,1.0,Monday   ,28.88888888888889,2.5641025641025643,0.3375,0.48676991133333336,12.666666666666666,0.08875739644970414,0.0
AAAA602,BA1381,2023-03-06,2023-03-06,BA,Completed,N,0.0,0,3132,16,0,Helsinki,London,1521,,,,,0,0,3.0,1.0,Monday   ,,0.0,,,,0.0,
AAAA418,BA1399,2023-03-06,2023-03-06,BA,Cancelled,,,130,1620,680,48765,Bergen,London,888,73W,Boeing,0.041417,189.0,1,0,3.0,1.0,Monday   ,375.11538461538464,54.91554054054054,0.6878306878306878,0.2829099692307692,12.461538461538462,0.1463963963963964,523.0769230769231
AAAA685,BA1752,2023-03-06,2023-03-06,BA,Completed,N,0.0,0,1242,720,29995,London,Humberside,370,789,Boeing,0.02456933,550.0,0,0,3.0,1.0,Monday   ,,81.06756756756756,0.0,,,0.0,
AAAA222,BA1753,2023-03-06,2023-03-06,BA,Scheduled,,,376,2430,21,33259,Humberside,London,370,73H,Boeing,0.03374483,440.0,0,0,3.0,1.0,Monday   ,88.45478723404256,89.8891891891892,0.8545454545454545,0.033206348670212764,6.462765957446808,1.0162162162162163,5.585106382978723
AAAA551,BA1753,2023-03-06,2023-03-06,BA,Cancelled,,,174,1674,48,0,Humberside,London,370,E90,Embraer,0.03912337,380.0,1,0,3.0,1.0,Monday   ,0.0,0.0,0.45789473684210524,0.08319337298850575,9.620689655172415,0.4702702702702703,27.586206896551722
AAAA371,BA1753,2023-03-06,2023-03-06,BA,Scheduled,,,81,6768,1000,48765,Humberside,London,370,,,,,0,0,3.0,1.0,Monday   ,602.0370370370371,131.7972972972973,,,83.55555555555556,0.21891891891891893,1234.567901234568
AAAA464,BA1753,2023-03-06,2023-03-06,BA,Cancelled,,,90,0,16,0,Humberside,London,370,73H,Boeing,0.03374483,440.0,1,0,3.0,1.0,Monday   ,0.0,0.0,0.20454545454545456,0.13872874555555556,0.0,0.24324324324324326,17.77777777777778
AAAA721,BA1997,2023-03-06,2023-03-06,BA,Scheduled,,,90,0,600,61623,Lisbon,London,1846,789,Boeing,0.02456933,550.0,0,0,3.0,1.0,Monday   ,684.7,33.3819068255688,0.16363636363636364,0.5039442575555556,0.0,0.04875406283856988,666.6666666666667
AAAA136,BA2000,2023-03-06,2023-03-06,BA,Scheduled,,,373,1278,2680,46006,London,Lisbon,1846,73W,Boeing,0.041417,189.0,0,0,3.0,1.0,Monday   ,123.34048257372655,24.92199349945829,1.9735449735449735,0.20497528686327077,3.4262734584450403,0.20205850487540628,718.4986595174263
AAAA223,BA2342,2023-03-06,2023-03-06,BA,Scheduled,,,56,1332,640,10300,London,Basel,560,,,,,0,0,3.0,1.0,Monday   ,183.92857142857142,18.392857142857142,,,23.785714285714285,0.1,1142.857142857143
AAAA818,BA907,2023-03-06,2023-03-06,BA,Scheduled,,,89,1332,640,6053,Oranjestad,Kralendijk,193,,,,,0,0,3.0,1.0,Monday   ,68.01123595505618,31.362694300518136,,,14.96629213483146,0.46113989637305697,719.1011235955056
AAAA529,BA1379,2023-03-07,2023-03-07,BA,Cancelled,,,154,2340,720,10550,London,Helsinki,1521,,,,,1,0,3.0,2.0,Tuesday  ,68.50649350649351,6.9362261669953975,,,15.194805194805195,0.1012491781722551,467.53246753246754
AAAA340,BA1398,2023-03-07,2023-03-07,BA,Cancelled,,,154,2088,440,57092,London,Bergen,888,73W,Boeing,0.041417,189.0,1,0,3.0,2.0,Tuesday  ,370.72727272727275,64.2927927927928,0.8148148148148148,0.2388201038961039,13.558441558441558,0.17342342342342343,285.7142857142857
AAAA584,BA1510,2023-03-07,2023-03-07,BA,Cancelled,,,189,0,480,10550,Edinburgh,London,665,332,Airbus,1.64350667,406.0,1,0,3.0,2.0,Tuesday  ,55.82010582010582,15.864661654135338,0.46551724137931033,5.782708653703704,0.0,0.28421052631578947,253.96825396825395
AAAA819,BA1716,2023-03-07,2023-03-07,BA,Cancelled,,,132,1728,48,0,Nantes,London,732,772,Boeing,0.02009067,220.0,1,0,3.0,2.0,Tuesday  ,0.0,0.0,0.6,0.11141189727272727,13.090909090909092,0.18032786885245902,36.36363636363637
AAAA821,BA2008,2023-03-07,2023-03-07,BA,Completed,Y,1.0,0,1458,16,16867,Madrid,London,1460,,,,,0,1,3.0,2.0,Tuesday  ,,11.552739726027397,,,,0.0,
AAAA205,BA499,2023-03-07,2023-03-07,BA,Completed,N,0.0,87,18,520,43559,London,Riyadh,4639,332,Airbus,1.64350667,406.0,0,0,3.0,2.0,Tuesday  ,500.67816091954023,9.389739167924121,0.21428571428571427,87.6347981854023,0.20689655172413793,0.01875404181935762,597.7011494252873
AAAA487,BA1738,2023-03-08,2023-03-08,BA,Completed,N,0.0,99,6768,22,5203,London,Glasgow,717,E75,Embraer,0.06596092,88.0,0,0,3.0,3.0,Wednesday,52.55555555555556,7.256624825662483,1.125,0.47771696606060604,68.36363636363636,0.13807531380753138,22.22222222222222
AAAA808,BA1739,2023-03-08,2023-03-08,BA,Completed,N,0.0,373,1116,9,68612,Glasgow,London,717,E75,Embraer,0.06596092,88.0,0,0,3.0,3.0,Wednesday,183.94638069705093,95.6931659693166,4.238636363636363,0.1267935110991957,2.991957104557641,0.5202231520223152,2.4128686327077746
AAAA929,BA1762,2023-03-08,2023-03-08,BA,Completed,N,0.0,27,1746,21,28106,London,Humberside,370,,,,,0,0,3.0,3.0,Wednesday,1040.962962962963,75.96216216216216,,,64.66666666666667,0.07297297297297298,77.77777777777779
AAAA723,BA2338,2023-03-08,2023-03-08,BA,Scheduled,,,71,2286,34,59002,London,Budapest,1166,E90,Embraer,0.03912337,380.0,0,0,3.0,3.0,Wednesday,831.0140845070423,50.60205831903945,0.1868421052631579,0.6425049214084507,32.19718309859155,0.060891938250428816,47.88732394366197
AAAA750,BA948,2023-03-08,2023-03-08,BA,Scheduled,,,277,3294,0,38100,São Paulo,London,9775,772,Boeing,0.02009067,220.0,0,0,3.0,3.0,Wednesday,137.5451263537906,3.89769820971867,1.259090909090909,0.708975809566787,11.891696750902527,0.02833759590792839,0.0
AAAA491,BA1706,2023-03-09,2023-03-09,BA,Scheduled,,,93,3402,24,31288,Aberdeen,London,703,789,Boeing,0.02456933,550.0,0,0,3.0,4.0,Thursday ,336.4301075268817,44.506401137980085,0.1690909090909091,0.18572299989247312,36.58064516129032,0.13229018492176386,25.806451612903224
AAAA365,BA1738,2023-03-09,2023-03-09,BA,Completed,N,0.0,188,1332,17,11456,London,Glasgow,717,E90,Embraer,0.03912337,380.0,0,0,3.0,4.0,Thursday ,60.93617021276596,15.97768479776848,0.49473684210526314,0.1492098738829787,7.085106382978723,0.26220362622036264,9.042553191489363
AAAA889,BA1771,2023-03-09,2023-03-09,BA,Scheduled,,,65,1818,16,48765,London,Valencia,1481,295,Boeing,0.04320443,400.0,0,0,3.0,4.0,Thursday ,750.2307692307693,32.927076299797434,0.1625,0.9843963204615385,27.96923076923077,0.04388926401080351,24.615384615384617
AAAA509,BA1378,2023-03-10,2023-03-10,BA,Scheduled,,,127,1764,0,18503,Helsinki,London,1521,73J,Boeing,0.02430067,330.0,0,0,3.0,5.0,Friday   ,145.69291338582678,12.165023011176856,0.38484848484848483,0.29103400842519683,13.88976377952756,0.08349769888231427,0.0
AAAA258,BA1706,2023-03-10,2023-03-10,BA,Cancelled,,,62,1512,640,15158,Aberdeen,London,703,73J,Boeing,0.02430067,330.0,1,0,3.0,5.0,Friday   ,244.48387096774192,21.561877667140823,0.18787878787878787,0.2755382420967742,24.387096774193548,0.08819345661450925,1032.258064516129
AAAA293,BA2004,2023-03-10,2023-03-10,BA,Cancelled,,,88,2610,600,0,Madrid,London,1460,295,Boeing,0.04320443,400.0,1,0,3.0,5.0,Friday   ,0.0,0.0,0.22,0.7168007704545455,29.65909090909091,0.06027397260273973,681.8181818181819
AAAA910,BA2355,2023-03-10,2023-03-10,BA,Completed,N,0.0,105,1602,22,7750,Krakow,London,1073,772,Boeing,0.02009067,220.0,0,0,3.0,5.0,Friday   ,73.80952380952381,7.222739981360671,0.4772727272727273,0.20530751342857143,15.257142857142858,0.097856477166822,20.952380952380953
AAAA171,BA499,2023-03-10,2023-03-10,BA,Cancelled,,,70,0,440,78708,London,Riyadh,4639,,,,,1,0,3.0,5.0,Friday   ,1124.4,16.966587626643673,,,0.0,0.015089458935115327,628.5714285714286
AAAA733,BA1371,2023-03-11,2023-03-11,BA,Scheduled,,,105,0,18,29995,Gothenburg,London,763,,,,,0,0,3.0,6.0,Saturday ,285.6666666666667,39.31192660550459,,,0.0,0.13761467889908258,17.142857142857142
AAAA426,BA1374,2023-03-11,2023-03-11,BA,Scheduled,,,94,1908,680,9916,Helsinki,London,1521,73J,Boeing,0.02430067,330.0,0,0,3.0,6.0,Saturday ,105.48936170212765,6.51939513477975,0.28484848484848485,0.3932055220212766,20.29787234042553,0.06180144641683103,723.404255319149
AAAA596,BA1388,2023-03-11,2023-03-11,BA,Cancelled,,,0,0,2000,0,Trondheim,London,1289,E90,Embraer,0.03912337,380.0,1,0,3.0,6.0,Saturday ,,0.0,0.0,,,0.0,
AAAA257,BA1390,2023-03-11,2023-03-11,BA,Scheduled,,,100,1746,1280,38500,Linköping,London,957,E75,Embraer,0.06596092,88.0,0,0,3.0,6.0,Saturday ,385.0,40.229885057471265,1.1363636363636365,0.6312460044,17.46,0.1044932079414838,1280.0
AAAA987,BA1716,2023-03-11,2023-03-11,BA,Cancelled,,,48,1116,0,38500,Nantes,London,732,E90,Embraer,0.03912337,380.0,1,0,3.0,6.0,Saturday ,802.0833333333334,52.595628415300546,0.12631578947368421,0.5966313925,23.25,0.06557377049180328,0.0
AAAA682,BA1729,2023-03-11,2023-03-11,BA,Completed,N,0.0,135,2430,1360,46006,London,Aarhus,583,332,Airbus,1.64350667,406.0,0,0,3.0,6.0,Saturday ,340.7851851851852,78.91252144082333,0.33251231527093594,7.097513989703704,18.0,0.23156089193825044,1007.4074074074074
AAAA478,BA1744,2023-03-11,2023-03-11,BA,Completed,Y,1.0,65,1116,17,0,Glasgow,London,717,,,,,0,1,3.0,6.0,Saturday ,0.0,0.0,,,17.16923076923077,0.09065550906555091,26.153846153846157
AAAA325,BA907,2023-03-11,2023-03-11,BA,Cancelled,,,138,0,29,33259,Oranjestad,Kralendijk,193,,,,,1,0,3.0,6.0,Saturday ,241.0072463768116,172.32642487046633,,,0.0,0.7150259067357513,21.014492753623188
AAAA372,BA933,2023-03-11,2023-03-11,BA,Completed,Y,1.0,90,972,18,45753,Port of Spain,London,0,772,Boeing,0.02009067,220.0,0,1,3.0,6.0,Saturday ,508.3666666666667,,0.4090909090909091,,10.8,,20.0
AAAA583,BA1379,2023-03-12,2023-03-12,BA,Scheduled,,,88,1764,1080,0,London,Helsinki,1521,,,,,0,0,3.0,0.0,Sunday   ,0.0,0.0,,,20.045454545454547,0.057856673241288625,1227.2727272727273
AAAA711,BA1381,2023-03-12,2023-03-12,BA,Completed,N,0.0,84,1278,480,45900,Helsinki,London,1521,295,Boeing,0.04320443,400.0,0,0,3.0,0.0,Sunday   ,546.4285714285714,30.17751479289941,0.21,0.7823087860714286,15.214285714285714,0.055226824457593686,571.4285714285714
AAAA625,BA1399,2023-03-12,2023-03-12,BA,Completed,N,0.0,81,1008,2000,163403,Bergen,London,888,E75,Embraer,0.06596092,88.0,0,0,3.0,0.0,Sunday   ,2017.320987654321,184.01238738738738,0.9204545454545454,0.723127122962963,12.444444444444445,0.09121621621621621,2469.135802469136
AAAA905,BA1787,2023-03-12,2023-03-12,BA,Completed,N,0.0,1,1008,1360,14353,Norwich,London,239,,,,,0,0,3.0,0.0,Sunday   ,14353.0,60.05439330543933,,,1008.0,0.0041841004184100415,136000.0
AAAA878,BA2007,2023-03-12,2023-03-12,BA,Cancelled,,,0,0,800,129263,London,Madrid,1460,,,,,1,0,3.0,0.0,Sunday   ,,88.53630136986301,,,,0.0,
AAAA272,BA1388,2023-03-13,2023-03-13,BA,Scheduled,,,77,0,22,2950,Trondheim,London,1289,789,Boeing,0.02456933,550.0,0,0,3.0,1.0,Monday   ,38.311688311688314,2.288595810705974,0.14,0.41129696584415587,0.0,0.05973622963537626,28.57142857142857
AAAA457,BA1398,2023-03-13,2023-03-13,BA,Scheduled,,,88,1116,19,59002,London,Bergen,888,,,,,0,0,3.0,1.0,Monday   ,670.4772727272727,66.44369369369369,,,12.681818181818182,0.0990990990990991,21.59090909090909
AAAA359,BA1739,2023-03-13,2023-03-13,BA,Scheduled,,,0,72,480,79313,Glasgow,London,717,332,Airbus,1.64350667,406.0,0,0,3.0,1.0,Monday   ,,110.61785216178522,0.0,,,0.0,
AAAA400,BA1744,2023-03-13,2023-03-13,BA,Completed,N,0.0,95,1620,160,38500,Glasgow,London,717,295,Boeing,0.04320443,400.0,0,0,3.0,1.0,Monday   ,405.2631578947368,53.69595536959554,0.2375,0.32607975063157896,17.05263157894737,0.13249651324965134,168.42105263157893
AAAA421,BA1775,2023-03-13,2023-03-13,BA,Cancelled,,,71,2160,18,19856,Valencia,London,1481,,,,,1,0,3.0,1.0,Monday   ,279.6619718309859,13.407157326130992,,,30.422535211267604,0.04794058068872384,25.352112676056336
AAAA715,BA631,2023-03-13,2023-03-13,BA,Cancelled,,,54,1674,24,6750,Kuala Lumpur,Jakarta,0,73W,Boeing,0.041417,189.0,1,0,3.0,1.0,Monday   ,125.0,,0.2857142857142857,,31.0,,44.44444444444444
AAAA604,BA886,2023-03-13,2023-03-13,BA,Scheduled,,,48,1116,0,28106,London,Kigali,6486,295,Boeing,0.04320443,400.0,0,0,3.0,1.0,Monday   ,585.5416666666666,4.333333333333333,0.12,5.83799860375,23.25,0.0074005550416281225,0.0
AAAA304,BA1390,2023-03-14,2023-03-14,BA,Cancelled,,,77,1908,0,12556,Linköping,London,957,,,,,1,0,3.0,2.0,Tuesday  ,163.06493506493507,13.120167189132706,,,24.77922077922078,0.08045977011494253,0.0
AAAA436,BA1398,2023-03-14,2023-03-14,BA,Cancelled,,,106,0,1080,38500,London,Bergen,888,789,Boeing,0.02456933,550.0,1,0,3.0,2.0,Tuesday  ,363.20754716981133,43.35585585585586,0.19272727272727272,0.20582608528301888,0.0,0.11936936936936937,1018.867924528302
AAAA202,BA1709,2023-03-14,2023-03-14,BA,Scheduled,,,113,1764,680,38353,Aberdeen,London,703,332,Airbus,1.64350667,406.0,0,0,3.0,2.0,Tuesday  ,339.4070796460177,54.55618776671408,0.27832512315270935,10.224647690353983,15.610619469026549,0.16073968705547653,601.7699115044247
AAAA229,BA2342,2023-03-14,2023-03-14,BA,Scheduled,,,180,2862,1,73759,London,Basel,560,73W,Boeing,0.041417,189.0,0,0,3.0,2.0,Tuesday  ,409.77222222222224,131.7125,0.9523809523809523,0.12885288888888888,15.9,0.32142857142857145,0.5555555555555556
AAAA210,BA2355,2023-03-14,2023-03-14,BA,Cancelled,,,0,2196,160,29995,Krakow,London,1073,,,,,1,0,3.0,2.0,Tuesday  ,,27.954333643988818,,,,0.0,
AAAA999,BA499,2023-03-14,2023-03-14,BA,Cancelled,,,120,1674,31,43412,London,Riyadh,4639,73J,Boeing,0.02430067,330.0,1,0,3.0,2.0,Tuesday  ,361.76666666666665,9.35805130416038,0.36363636363636365,0.9394234010833333,13.95,0.02586764388876913,25.833333333333336
AAAA176,BA1398,2023-03-15,2023-03-15,BA,Completed,N,0.0,135,3132,680,45455,London,Bergen,888,,,,,0,0,3.0,3.0,Wednesday,336.7037037037037,51.18806306306306,,,23.2,0.15202702702702703,503.7037037037037
AAAA742,BA1775,2023-03-15,2023-03-15,BA,Cancelled,,,54,630,19,18503,Valencia,London,1481,789,Boeing,0.02456933,550.0,1,0,3.0,3.0,Wednesday,342.64814814814815,12.49358541525996,0.09818181818181818,0.6738366246296297,11.666666666666666,0.03646185010128292,35.18518518518518
AAAA199,BA1387,2023-03-16,2023-03-16,BA,Cancelled,,,27,2088,29,81671,London,Trondheim,1289,73H,Boeing,0.03374483,440.0,1,0,3.0,4.0,Thursday ,3024.8518518518517,63.3599689681924,0.06136363636363636,1.6110031803703704,77.33333333333333,0.02094647013188518,107.40740740740742
AAAA960,BA1388,2023-03-16,2023-03-16,BA,Cancelled,,,84,0,520,10559,Trondheim,London,1289,,,,,1,0,3.0,4.0,Thursday ,125.70238095238095,8.191621411947246,,,0.0,0.06516679596586501,619.047619047619
AAAA898,BA1398,2023-03-16,2023-03-16,BA,Completed,Y,1.0,74,2430,2680,43559,London,Bergen,888,,,,,0,1,3.0,4.0,Thursday ,588.6351351351351,49.052927927927925,,,32.83783783783784,0.08333333333333333,3621.6216216216217
AAAA769,BA1709,2023-03-16,2023-03-16,BA,Scheduled,,,113,1620,0,40859,Aberdeen,London,703,E75,Embraer,0.06596092,88.0,0,0,3.0,4.0,Thursday ,361.5840707964602,58.12091038406828,1.2840909090909092,0.41035864389380533,14.336283185840708,0.16073968705547653,0.0
AAAA620,BA1787,2023-03-16,2023-03-16,BA,Scheduled,,,0,972,1000,40706,Norwich,London,239,332,Airbus,1.64350667,406.0,0,0,3.0,4.0,Thursday ,,170.31799163179917,0.0,,,0.0,
AAAA680,BA2001,2023-03-16,2023-03-16,BA,Scheduled,,,87,3060,6,29995,Lisbon,London,1846,,,,,0,0,3.0,4.0,Thursday ,344.7701149425287,16.248645720476706,,,35.172413793103445,0.047128927410617555,6.896551724137931
AAAA860,BA543,2023-03-16,2023-03-16,BA,Completed,Y,1.0,100,2862,600,0,London,Kuwait City,4355,,,,,0,1,3.0,4.0,Thursday ,0.0,0.0,,,28.62,0.022962112514351322,600.0
AAAA748,BA955,2023-03-16,2023-03-16,BA,Scheduled,,,97,2934,26,19856,Manila,Bangkok,2187,295,Boeing,0.04320443,400.0,0,0,3.0,4.0,Thursday ,204.70103092783506,9.079103795153177,0.2425,0.9741040042268041,30.24742268041237,0.04435299497027892,26.804123711340207
AAAA868,BA1378,2023-03-17,2023-03-17,BA,Scheduled,,,0,0,720,5203,Helsinki,London,1521,E75,Embraer,0.06596092,88.0,0,0,3.0,5.0,Friday   ,,3.42077580539119,0.0,,,0.0,
AAAA966,BA1379,2023-03-17,2023-03-17,BA,Completed,N,0.0,135,1566,33,30854,London,Helsinki,1521,73J,Boeing,0.02430067,330.0,0,0,3.0,5.0,Friday   ,228.54814814814816,20.2853385930309,0.4090909090909091,0.27378754866666666,11.6,0.08875739644970414,24.444444444444443
AAAA571,BA1401,2023-03-17,2023-03-17,BA,Scheduled,,,36,1332,1240,40512,London,Chicago,6612,,,,,0,0,3.0,5.0,Friday   ,1125.3333333333333,6.127041742286751,,,37.0,0.0054446460980036296,3444.4444444444443
AAAA175,BA1516,2023-03-17,2023-03-17,BA,Cancelled,,,77,1764,29,16456,London,Edinburgh,665,73H,Boeing,0.03374483,440.0,1,0,3.0,5.0,Friday   ,213.71428571428572,24.745864661654135,0.175,0.2914326227272727,22.90909090909091,0.11578947368421053,37.66233766233766
AAAA161,BA1526,2023-03-17,2023-03-17,BA,Completed,Y,1.0,0,1746,1360,10303,London,Edinburgh,665,73W,Boeing,0.041417,189.0,0,1,3.0,5.0,Friday   ,,15.493233082706768,0.0,,,0.0,
AAAA455,BA1702,2023-03-17,2023-03-17,BA,Cancelled,,,97,1782,1,38500,Aberdeen,London,703,E90,Embraer,0.03912337,380.0,1,0,3.0,5.0,Friday   ,396.9072164948454,54.76529160739687,0.25526315789473686,0.283543599072165,18.371134020618555,0.1379800853485064,1.0309278350515463
AAAA391,BA608,2023-03-17,2023-03-17,BA,Cancelled,,,0,0,17,23000,Tel Aviv,London,3311,295,Boeing,0.04320443,400.0,1,0,3.0,5.0,Friday   ,,6.946541830262761,0.0,,,0.0,
AAAA290,BA1382,2023-03-18,2023-03-18,BA,Scheduled,,,372,3294,29,10550,London,Helsinki,1521,73J,Boeing,0.02430067,330.0,0,0,3.0,6.0,Saturday ,28.36021505376344,6.9362261669953975,1.1272727272727272,0.0993583845967742,8.85483870967742,0.2445759368836292,7.795698924731183
AAAA225,BA1390,2023-03-18,2023-03-18,BA,Completed,N,0.0,96,1224,1360,45455,Linköping,London,957,73J,Boeing,0.02430067,330.0,0,0,3.0,6.0,Saturday ,473.4895833333333,47.49738766980146,0.2909090909090909,0.2422473040625,12.75,0.10031347962382445,1416.6666666666665
